"Sample","VCAM1","NLRP3","S100A9","S100A12","PTX3","CX3CR1","CXCL10","CXCL8","ITGAM","CD14","BCL2","IFNB1","C3AR1","CCL19","MYD88","SOCS3","IFNA2","PDCD1","HMGB1","C5AR1","ELANE","IFNA1","P2RX7","ICAM1","HLA-DRA","CD177","HIF1A","MMP9","OLFM4","PLAUR","TNF","GATA3","CCL2","CALCA","IFNG","MAPK14","IL1R2","MMP8","ARG1","CCR2","TNFSF10","TREM1","IL1B","CCR7","LBP","CCL25","CRP","IL6","IL10","TLR4","TLR2","S100A8","LCN2","NOTCH1","FCGR1A","Label"
"INFG_157",3.42057912969013,12.905321491293,19.246514885562,14.2420817041903,8.9880375905169,15.1080633081851,6.91413047028174,9.68232360818313,15.817409369609,16.1840988538155,13.2524038910591,0.514515131936255,13.274885120265,1.33906365348597,15.956695438803,13.6652410493742,0.00117396393540314,9.82050338105871,14.5274582125126,16.8735037496225,8.95825017658556,2.4211333022464,12.0397519499155,13.08828232953,16.7457326018394,12.8555487990073,14.4793758652325,15.419018281897,9.92604699672678,13.9189540814719,10.8600410841539,12.0820566070335,4.62404827743256,0.0830974156119235,5.38843071042406,15.4582185349127,13.9603911382913,11.0194464775015,10.2040053784123,14.4157289259988,14.9630988982947,15.0180360320705,13.2017246920788,14.0358546169664,2.38937548840661,3.39982763712159,0.164900875368472,4.01209692479765,5.31107878481726,15.119333649695,15.7889460613046,16.3475227937497,11.6001862866297,15.6702537491237,12.7891132690314,"Healthy control"
"INFG_159",3.58949806071855,13.2731204742558,18.9649549623783,13.8831849030308,8.44371810329996,15.3676877830301,6.76770265452929,10.2693772913012,15.6342392811739,15.7596768812036,13.2860439822862,0.513080907514718,13.0395307352628,1.33856985472495,15.659455920088,13.6375835710447,0.0011127176937058,9.90271430739187,14.5961806919526,16.5261606733502,9.09213776610809,2.4211333022464,12.1661790834993,13.1722748597323,16.5610673594671,12.6011791628447,14.5494318801739,14.7251380341501,9.53876219974123,13.6604281805255,10.7436708660464,11.8302795020258,4.16403831480217,0.0828122297492437,6.26115756029403,15.3894555974037,13.7546651730137,10.9337561942162,10.2274862212093,14.0630691205275,14.8158246223754,14.4700234093188,13.159244028245,14.1362839083039,2.38791380273657,3.15471955487682,0.16443902500539,4.14055471396956,5.19163383533961,15.1408126143529,15.5980515311849,16.1315119823613,11.3751813269562,15.5265866117831,12.7884938738185,"Healthy control"
"INFG_160",3.41875532252452,12.8783933456351,19.0848161314478,14.0196690700665,8.13084773289646,15.2482231331327,6.82728400510014,9.76585216004589,15.6883756297635,16.0098331483867,13.1916640642965,0.513783971810531,12.9990976933509,1.54591125077546,15.7341172524195,13.645582865111,0.00114274092099409,9.46722216823063,14.4911454183359,16.4645708416946,10.201885478668,2.4211333022464,12.4258504147083,13.0272401028861,17.1284268787705,12.6496962679093,14.4372232838573,14.8498313739121,10.196070586156,13.6572242538268,10.9174787084977,11.7027884093955,3.8981406756742,0.0829520293473469,5.91476455096654,15.369002405283,13.6350119804707,11.3486031548881,10.5906352066705,14.5172276811043,14.598063953765,14.5754447022984,12.8379346735928,14.2239529733823,2.38861861348056,3.31896575441401,0.164665426463499,4.47592177721034,5.11424210291087,15.0829877546372,15.6436093917504,16.1402143934756,12.1244653251615,15.194528553306,12.9136238352407,"Healthy control"
"INFG_161",3.52347507413013,12.3579848290958,19.3996627111737,14.549495759956,8.66168905607517,14.796790721249,6.4681034231373,9.4298464755789,15.925241010029,15.8660138975887,13.1782325299948,0.515249440265876,13.1349823973282,1.33932996797387,15.9398355551198,13.7807415511031,0.00120532138878415,9.50600963655788,14.4619444791219,17.0979839541594,9.41102887441112,2.4211333022464,11.6212257318615,13.3336184377262,16.5084840984981,13.0658795619602,14.8406815126825,16.0015634148405,10.2090138964386,14.3236139443255,10.5639522241564,11.834475528576,4.26662441946804,0.0832434278756327,5.67140876595429,15.6542624419394,14.1733312396972,11.3401985080744,11.0574063378815,14.0240755914772,14.8214154895378,15.5106326590479,13.4114590310005,14.4019810541526,2.39016050336126,3.98390653159947,0.16513733806117,4.64704327583787,4.91254368851588,15.3467477097173,15.7160701613343,16.3381807018352,11.8086501144391,15.9293194911763,12.5413303836228,"Healthy control"
"INFG_162",3.79153411874094,12.2087623984336,18.8377682592141,13.8478082612886,8.19951947134376,15.4291147159617,7.06323649005339,9.25522455975776,15.3870786646763,15.6560941088884,13.0882398131866,0.513001305269829,13.0192391770036,1.33854344684541,15.5807907488631,13.2419910376237,0.00110931840817052,9.89791195362077,14.5221867900465,16.3939708574026,9.18557481475424,2.4211333022464,12.1710327043874,13.0153142595774,16.7677984730201,12.724151408406,14.432462466061,14.637114588054,9.99826932086759,13.6336442104967,10.8044170212134,11.8795783235805,4.41423221939333,0.0827964013791931,6.1051899903975,15.2638345212997,13.6188151438017,10.8269356939547,10.3278880941366,13.9098952685397,14.8522570011476,14.857701586381,13.0012981750652,14.2342177337066,2.38783540729458,3.38028853474454,0.164413391411963,4.20086225737576,5.18986367566023,15.0205118882478,15.3812807319895,15.9624784193442,11.5227747157388,15.3592411089437,13.2712713568125,"Healthy control"
"INFG_163",3.66671657872762,12.5023827079355,18.9119334378915,13.8867380676863,8.56550069680412,14.9735932022981,6.77907825569892,9.77157934714912,15.5640327040973,15.6661812014503,13.5233394074358,0.513325028284688,13.0233498501372,1.33865148847737,15.6299317175392,13.6259842273024,0.00112314247762146,10.1658302390485,14.447353193774,16.3786560879712,8.83615548327816,2.4211333022464,12.3831270921045,13.0466078178027,16.7654506607843,12.5409634646823,14.3902630571322,15.047763100634,9.55671654034971,13.6102362604579,10.923442014621,12.1515813132639,4.37752950208998,0.0828607715195111,5.93800995970488,15.2411419745931,13.6674433536449,10.6422973855449,10.5259670539215,14.1744775405868,14.6038754621789,14.7763516232093,12.9285560492096,14.5053217747248,2.38815599807128,3.1551042405642,0.16451763701656,4.36974333252763,5.55835885203858,14.9105524203487,15.508102557463,15.9424757573664,11.2669007333549,15.3224104257926,12.7177410659447,"Healthy control"
"INFG_164",3.79031201462767,12.6894859591582,19.2147558785942,14.3540680823648,8.59186268711382,14.9484503384392,6.33566209108189,10.1709288430619,15.6802240850493,15.7069463496512,13.0464612807164,0.51293490041932,12.9994273654939,1.33852149625323,15.8611221336743,13.3080563445617,0.00110648269608626,9.69944077965827,14.5603111774246,16.8854001708822,8.73510389275534,2.4211333022464,12.037412825436,13.0121028033414,16.7016235180615,12.6437640105697,14.7207605717674,15.6240109613814,9.32433113686399,14.105448678374,10.9443452467681,11.7693876770781,4.10142550955107,0.0827831972220929,5.70428023232853,15.5550588504233,14.0284697504688,10.7512399217526,11.0269566128637,14.2166785898782,15.064012497554,15.1939457138718,13.2496046436213,13.9351743155576,2.38777022635816,3.31082922587664,0.164392007656494,4.68801772086369,5.34735441266379,15.5388580194811,15.7143493796412,16.2743853568764,11.1638933860084,15.6736991519288,12.8505979504181,"Healthy control"
"INFG_165",4.57928034686628,12.8339582182484,19.1296819799101,14.0675163094758,8.61663089885538,15.4614002318841,6.30544731497566,9.63159775926416,15.9266752299493,16.2643992625471,13.2460720173963,0.512140639028386,12.724595624053,1.33826446773601,15.8625440132905,14.081543499637,0.00107256504387676,10.1371595770995,14.3550687914912,16.7426590108598,10.0373714029335,2.4211333022464,12.1457699813241,13.2316520704896,16.9609544448199,12.7674804000552,14.4228669997337,15.4052555617133,10.7494188312414,13.9202982605308,10.9254223348399,12.2632786813173,3.88702946457765,0.0826252636960945,6.50904913140569,15.5805236452735,13.8172214028279,11.7858092200469,10.9390682483225,14.5324464828352,14.8306475884942,14.8530760011367,13.3279827667548,13.4154412928418,2.54244063058631,3.30346038698569,0.164136238819849,4.1286451732318,4.8775291433945,14.9348958213267,15.5751266876031,16.2036209688791,12.5179279503664,15.5217072941199,13.1469192247875,"Healthy control"
"INFG_166",3.67656544651983,12.4607775403028,19.3585653909928,14.2855343686721,8.43492942863656,15.1583919673195,6.53265290040793,9.62384179579488,15.785807596559,15.9771061850269,13.3687311014015,0.544898434235039,12.7862768225402,1.33889420971096,15.7565242042422,14.1605244262735,0.00115342399438889,10.2616334900705,14.6026053754691,16.7259894416011,8.89273441975,2.4211333022464,12.2833276204251,13.1503984361787,16.6464588964886,13.2311318178331,14.4994464731208,15.5277966927461,9.40431175184261,14.091248046337,10.5969153461945,11.8231065794501,4.39606948239879,0.0830017738119508,6.18176773990548,15.5518237267026,13.957141903536,10.8943696411029,10.6792170313899,14.4038419510772,15.0995060023809,15.0461482563972,13.3372025818672,14.2393152395121,2.38887482069111,3.52204849305693,0.164745986203812,3.92647912454295,4.89849163499724,15.364136322309,15.6493168604517,16.494872423862,11.2391577260299,15.6890379917432,13.3491188567655,"Healthy control"
"INFG_167",3.95221630311659,12.5130277531387,19.181814708622,14.1521232671459,8.30499814920925,15.0004160506172,6.76447953495791,9.72305864828129,15.7650765323707,15.9234888257862,13.5268924500015,0.54387588286283,12.7402878219771,1.59476071025398,15.7398077844845,13.597645199059,0.00110975758657306,10.287504534513,14.6232170973519,16.6835246970614,8.75583353616236,2.4211333022464,11.965702293306,13.1950992569645,16.6229993841055,12.5877202763987,14.4850911159356,15.1869764303694,9.68674843351965,13.9885456670593,10.836299018397,11.8802548195511,4.74412690743168,0.0827984463613518,5.92607573431597,15.5419975513422,13.7337447199213,10.8271415387487,10.5235039724631,14.1742759628585,14.8165272840872,15.095617030799,13.2840329098423,14.5069346004493,2.3878455197927,3.15461109864365,0.164416703202189,4.41094155356812,4.99905669599242,15.0367558244534,15.5903561755173,16.3375811226536,11.2268579298394,15.6746674844745,12.7246033997731,"Healthy control"
"INFG_168",3.58244325337396,12.4196483577843,19.1315006105353,14.3625811111095,8.67074034890257,15.5198033684779,7.41130791653434,9.98086421606979,15.4772453657764,15.3747740354854,13.1663559714575,0.512404024090164,12.9166245428622,1.33834857908313,15.4551334933828,13.4264324601556,0.00108381247831657,10.0125583132399,14.8082732249148,16.1979887621891,10.7516410517588,2.4211333022464,12.0892577521704,12.9354140764125,16.5146134507069,12.6895132288199,14.3752849070208,14.9666469787735,10.2366238517711,13.5771281061564,10.7530716123608,12.0825725247586,4.20668375473171,0.0826776360409887,6.87903176223407,15.2812032769387,13.5157199115693,11.9444090302302,10.9961376896085,14.0981076378975,14.6504396275932,14.3057168921491,12.7805111486815,14.0600366427069,2.38725620027829,3.15367505046169,0.164221054337271,4.13193891547737,5.17669015636962,14.6465432131271,15.1639637349792,16.3659556447094,12.110602848693,15.2878338842938,12.4598165453349,"Healthy control"
"INFG_169",4.34838144006041,12.7822844498744,19.5868275270689,14.9552925495316,8.65663918428152,14.9385872213894,6.71729227151367,11.2124600467108,16.2299361049591,16.168339994475,13.1588314233935,0.515882523047493,12.9394715616725,1.34086572279328,15.9032169121202,13.77067465867,0.00123235616833117,9.99993144488034,14.6100012464548,17.162706738253,10.088281200629,2.4211333022464,12.1180121521606,13.2016352235249,16.6213792281996,13.253890447796,14.715874254919,16.8839871687941,10.0505369486686,14.3410885231677,10.7961565903126,11.9630050577269,4.15112881768391,0.0833693121211607,5.6913332192573,15.8726273952225,14.3526244161145,11.1197188314718,11.2869676443725,14.2370982071606,15.0751068026942,15.1719747275286,12.8946276841381,14.142329653508,2.39085757279735,3.15939515814805,0.16534120400304,3.93136567090422,4.92004518961466,15.553239683156,16.170909549906,16.7389084193225,11.6515407610012,15.8031122729362,12.7731505846709,"Healthy control"
"WIMR_001",3.93639835712008,12.9282628862051,22.302697268397,18.8952101338195,10.5635209869322,12.8843509762269,5.62781176655256,8.49331234611663,17.6026217753413,17.5921192539001,11.8224635431531,0.523976345533446,15.1125600453067,1.36270526294227,16.4602210095826,16.024032117473,0.0015779898089141,8.96186034485008,14.7243316568923,17.5021643851905,13.6464751719993,2.4211333022464,10.8803779086793,13.1797605502649,15.4195977522248,19.0637169308947,15.1519521922466,19.9918894547788,16.1880678797164,15.1260360057283,11.565773021103,10.3560051097857,3.84479142414827,0.0849787141877907,5.12814702922856,17.5470763245681,18.8141399650021,17.0708781129074,15.3068670756556,13.836857985648,15.3451608349863,14.1892494289464,13.6084762115237,12.7646142946773,2.40147665176958,3.81351688129735,0.167947584704502,3.9575492072096,6.32461340691786,15.8097618705354,16.6720784871954,19.9718657322403,16.7999562424083,14.8017168856993,15.3081119726483,"Setic shock"
